i	Nodes	Mean	Max	Min	Median	Std	N
304	318	7.51374194838784	17.4573285579681	2.5047242641449	4.60238742828369	5.51552535386342	11
305	319	14.0497727394104	19.6160261631012	10.8343181610107	11.6989738941193	4.83986469508823	3
306	320	9.41391878128052	14.2456402778625	3.64493989944458	8.22379064559937	4.54818389620473	5
307	321	9.12426131112235	20.9797646999359	3.94731974601746	7.49951767921448	6.14851927215688	7
308	322	10.1695615947247	20.4804501533508	2.93413496017456	10.0658205747604	6.03347992539442	8
309	323	4.7447690486908	12.8505163192749	2.19683313369751	3.90456914901733	3.26475952222603	10
310	324	6.40495777130127	8.0149257183075	2.63856840133667	7.01709342002869	1.84456384107502	7
311	325	5.46049276987712	7.6498715877533	3.50014424324036	5.2314624786377	2.08432253122652	3
312	326	6.20369687080383	10.4021499156952	4.02738189697266	4.81111073493958	2.67771912786191	5
313	327	3.47049462795258	4.62906813621521	2.31192111968994	3.47049462795258	1.63847036839119	2
314	328	6.83967479070028	11.133465051651	4.31965947151184	6.35748469829559	2.61502741195578	6
315	329	4.32211498419444	9.70286750793457	2.36193346977234	3.9306743144989	2.02960652773032	12
316	330	9.1978865146637	26.0557453632355	2.35575413703918	5.7535879611969	9.55961488133444	5
317	331	9.86874604225159	24.9025509357452	4.29609560966492	6.51788902282715	7.81537867441294	6
318	332	14.4518898895809	33.6014840602875	4.09358024597168	10.3588471412659	11.2795332751416	7
319	333	9.99142357281276	22.4489777088165	2.33759737014771	7.0802276134491	7.88829492154194	7
320	334	4.94461290041606	8.44868159294128	2.38932538032532	4.12869358062744	2.49512526433608	6
321	335	4.67650661468506	8.23817133903503	2.54690170288086	4.40262854099274	1.59023838072183	10
322	336	10.5244805415471	29.4017083644867	2.8508472442627	6.80208969116211	9.93351316694196	6
323	337	5.10548090934753	7.83718490600586	3.66718220710754	3.8120756149292	2.36683408141062	3
324	338	7.91158505848476	11.8640120029449	4.6173722743988	8.32509326934814	2.37809957922726	7
325	339	10.6109047412872	22.3629214763641	4.31064701080322	8.99883770942688	6.9290565817817	5
326	340	6.56239448653327	16.1862776279449	3.30820035934448	4.88150930404663	4.13992173918687	9
327	341	2.80228304862976	2.81121826171875	2.79334783554077	2.80228304862976	0.0126362995331422	2
328	342	4.78277492523193	8.5476393699646	3.1624071598053	3.71052658557892	2.52410153663846	4
329	343	8.45761688550313	12.0899295806885	4.9987108707428	8.28421020507812	3.54878825878397	3
330	344	10.4465708136559	25.3693029880524	3.35578775405884	6.5305962562561	10.1662033633719	4
331	345	4.97606865564982	6.88295125961304	3.05996632575989	4.98528838157654	1.91150914296183	3
332	346	5.53590567906698	6.84977841377258	3.31920075416565	6.4387378692627	1.93069265430029	3
333	347	5.42508482933044	11.2105009555817	3.07245206832886	4.62239027023315	2.35341802565068	9
334	348	7.72539040020534	18.1074423789978	2.96307396888733	5.32220911979675	5.62479411617198	7
335	349	4.18486392498016	6.29698157310486	3.06686472892761	4.05500912666321	1.19508499162545	6
336	350	4.73457493100848	9.9436342716217	2.68337059020996	4.34328651428223	2.43622008490856	7
337	351	8.2691469669342	11.7721955776215	2.88053059577942	10.4564583301544	4.09794625018653	5
338	352	5.43540704250336	9.13744688034058	3.01702117919922	4.28546226024628	2.82348119996407	6
339	353	10.3501303195953	22.0673427581787	4.21527457237244	4.76777362823486	10.1511631993507	3
340	354	5.92763230535719	14.7312073707581	3.8078019618988	4.53385138511658	3.44656380991754	9
341	355	6.68240344524384	12.0136239528656	3.01169681549072	5.24502539634705	3.61366248528707	8
342	356	4.11239397525787	6.86684155464172	2.64326906204224	3.46973264217377	1.87720887980987	4
343	357	5.74910415921892	13.7988324165344	2.69820046424866	4.46493887901306	3.81516509567191	7
344	358	5.06395268440247	6.89436459541321	2.96245908737183	5.33503437042236	1.97992024875071	3
345	359	10.1046426892281	17.4602711200714	4.99893879890442	8.9796804189682	5.26171822406591	4
346	360	9.27540683746338	19.973242521286	3.72918272018433	4.1237952709198	9.26669822562768	3
347	361	5.18027520179749	7.28939962387085	3.92484998703003	4.08168315887451	1.60349870558742	5
348	362	5.16226941347122	7.87752985954285	3.45569849014282	4.65792465209961	1.91786208550889	4
349	363	7.32298469543457	17.8347315788269	4.01621651649475	5.07358860969543	4.87960713235385	9
350	364	7.46741800308228	18.7044682502747	4.17063593864441	4.97979021072388	6.29473573418183	5
351	365	5.89430129528046	6.65685701370239	5.13174557685852	5.89430129528046	1.07841663905746	2
352	366	4.6371332804362	6.26421213150024	3.3939220905304	4.25326561927795	1.47314527993168	3
353	367	3.19189262390137	3.19189262390137	3.19189262390137	3.19189262390137	NA	1
354	368	10.2269303321838	19.6991159915924	3.86718702316284	9.72412252426147	5.91641591509029	5
355	369	3.71697425842285	4.75800704956055	3.17937302589417	3.21354269981384	0.9017227100511	3
356	370	6.81116884095328	12.5967898368835	4.29968309402466	6.36908936500549	2.77682634701122	7
357	371	7.55475723743439	9.55757212638855	5.55194234848022	7.55475723743439	2.83240797888174	2
358	372	11.4249513149261	21.6791133880615	5.12364315986633	9.97905218601227	5.81414353127619	6
359	373	6.67327934503555	8.82192492485046	3.91570615768433	6.97774314880371	2.16527222753503	4
360	374	8.9169725894928	17.8552205562592	3.44131946563721	8.10020315647125	4.95031510758822	10
361	376	4.71586847305298	7.42752814292908	3.04179120063782	3.67828607559204	2.36983228423135	3
362	377	3.47863507270813	3.47863507270813	3.47863507270813	3.47863507270813	NA	1
363	378	9.11188025474548	15.2543585300446	5.02777791023254	6.26490569114685	5.03648310506687	5
364	379	7.3167884349823	10.8630907535553	3.7704861164093	7.3167884349823	5.01522883520109	2
365	380	8.01705276966095	18.0041174888611	3.06917405128479	5.49745976924896	6.91630308663201	4
366	381	5.65068904558818	6.18266534805298	5.23424553871155	5.53515625	0.48465029024042	3
367	382	9.96504592895508	15.9126019477844	4.33314871788025	9.80721652507782	4.75481234911965	4
368	383	15.2770239512126	26.5391962528229	9.55152797698975	9.74034762382507	9.7537842362914	3
369	384	9.63473117351532	16.1562032699585	3.11325907707214	9.63473117351532	9.22275428542764	2
370	385	9.04408936500549	12.7728595733643	3.70654463768005	9.85873413085938	3.34716596677701	5
371	386	5.24287497997284	7.22233128547668	4.47794270515442	4.63561296463013	1.32172982148037	4
372	387	2.97456550598145	2.97456550598145	2.97456550598145	2.97456550598145	NA	1
373	388	14.2791755914688	85.2006793022156	3.22162199020386	6.42307829856873	25.0325869041733	10
374	389	9.32526898384094	9.39268898963928	9.2578489780426	9.32526898384094	0.0953462865752849	2
375	390	6.79154497385025	9.02037644386292	5.55058312416077	6.29761016368866	1.56332229953481	4
376	391	7.05212712287903	7.05212712287903	7.05212712287903	7.05212712287903	NA	1
377	392	12.0606245994568	12.0606245994568	12.0606245994568	12.0606245994568	NA	1
378	393	7.4894078373909	16.6548714637756	3.83078646659851	4.73598670959473	6.12525406662396	4
379	394	9.71982435385386	30.3818161487579	3.0255663394928	6.83588647842407	10.3467294814362	6
380	395	10.2668134570122	23.5849304199219	3.46059703826904	7.01086318492889	9.06999307293922	4
381	396	16.0437917709351	16.8904182910919	15.1971652507782	16.0437917709351	1.19731070707057	2
382	398	9.09011387825012	17.3243012428284	3.2457914352417	8.01914882659912	5.39325900428511	6
383	400	9.3068989276886	20.1463091373444	3.15625190734863	7.37421083450317	6.87087638403365	5
384	401	7.43889856338501	7.43889856338501	7.43889856338501	7.43889856338501	NA	1
385	402	11.421816370704	22.1911969184875	3.48401618003845	9.40460896492004	6.33615704269974	11
386	403	7.05788683891296	9.06744742393494	4.26949214935303	7.83672094345093	2.49199330376622	3
387	404	6.73968466122945	8.99065542221069	4.39087557792664	6.83752298355103	2.30145017477166	3
388	405	6.19875550270081	6.79906797409058	5.59844303131104	6.19875550270081	0.848970038701124	2
389	406	7.76281362771988	14.8010015487671	3.14490032196045	6.55267632007599	5.54639500237441	4
390	407	9.95917585917882	21.9102537631989	3.56945204734802	8.46439504623413	7.37919844075126	7
391	408	14.1967059135437	26.470002412796	4.72077965736389	15.7885541915894	8.72588118726513	5
392	409	6.12278022766113	8.68382358551025	4.22597765922546	4.97231411933899	2.26805432321055	5
393	410	10.2277087370555	15.3727803230286	7.58436250686646	7.72598338127136	4.45632531763645	3
394	411	5.17798888683319	6.81292867660522	3.54304909706116	5.17798888683319	2.31215402435903	2
395	412	8.14597324530284	15.7884948253632	5.28112006187439	6.64976143836975	3.99463724757031	6
396	414	12.7438119252523	23.6410119533539	3.51134300231934	11.0790808200836	10.1675656014086	3
397	415	10.8796207904816	16.9563670158386	4.80287456512451	10.8796207904816	8.59381692699946	2
398	417	4.92124352455139	6.22553443908691	3.82907462120056	4.95586514472961	1.07730283372846	5
399	418	9.39146518707275	19.1124081611633	3.95608687400818	7.4764678478241	5.63682322774076	7
400	419	6.68259461720784	8.19038605690002	4.39183712005615	7.46556067466736	2.01668549648915	3
401	421	6.15063579877218	8.25104689598083	3.62957072257996	6.46113741397858	1.9585201677582	6
402	422	11.8073215484619	11.8073215484619	11.8073215484619	11.8073215484619	NA	1
403	423	7.29581847786903	16.5687944889069	3.5967116355896	5.62725079059601	4.22440753638812	8
404	424	4.16611886024475	4.16611886024475	4.16611886024475	4.16611886024475	NA	1
405	425	7.51632270812988	13.7032089233398	3.55423736572266	5.3174741268158	4.32865940948883	5
406	426	8.14557654857635	25.3099238872528	3.58238744735718	4.6589515209198	6.8004244775384	10
407	427	6.45684784650803	11.0162198543549	3.69155287742615	5.23711585998535	3.01109884525184	8
408	428	10.7852822939555	19.2917611598969	3.70432710647583	9.35975861549377	7.89088799887748	3
409	429	3.9191467165947	4.81016707420349	3.49638175964355	3.68501901626587	0.616894428972335	4
410	430	9.77727287156241	24.5253913402557	3.79206728935242	6.65757989883423	7.31909081175076	7
411	431	8.41582242647807	12.1445546150208	5.48830485343933	7.61460781097412	3.39968731903554	3
412	432	4.28312889734904	5.15792274475098	3.73651099205017	3.95495295524597	0.765426305669214	3
413	433	5.33000902334849	9.74711108207703	3.65791082382202	4.87870597839355	2.24613270697274	6
414	434	11.085671544075	24.3852438926697	3.92967891693115	8.69841575622559	7.14685762166723	8
415	435	7.77040751775106	10.7254118919373	4.9602689743042	7.62554168701172	2.88530029578734	3
416	436	4.50510025024414	4.50510025024414	4.50510025024414	4.50510025024414	NA	1
417	437	8.54368102550507	27.3644156455994	3.74023413658142	4.83559966087341	9.24609121855406	6
418	438	11.5750660896301	19.3053147792816	3.94205522537231	11.5264471769333	8.59121238114298	4
419	439	11.286351442337	18.6367692947388	3.70499968528748	11.7991142272949	6.2792453401272	6
420	440	10.7479923963547	15.4373333454132	6.05122590065002	10.6228561401367	4.67773082492761	6
421	441	6.5945131778717	11.1487975120544	3.6559784412384	6.21735680103302	2.70435397069341	6
422	442	5.7049880027771	6.21324515342712	5.31802153587341	5.58369731903076	0.459771577883223	3
423	444	7.29621285200119	11.0563685894012	5.72089099884033	6.20379590988159	2.53159519769785	4
424	445	7.59741425514221	14.2993197441101	3.91964626312256	4.72612571716309	4.36220646509041	7
425	446	10.3767341971397	15.574835062027	5.33226871490479	10.2999165058136	4.18286815418045	4
426	448	6.44792628288269	6.44792628288269	6.44792628288269	6.44792628288269	NA	1
427	449	10.759218454361	15.8504366874695	4.76168489456177	11.4652137756348	4.00461431871401	5
428	450	7.69590377807617	9.96220636367798	6.55443382263184	6.5710711479187	1.96269324074784	3
429	451	8.23960825800896	11.6544563770294	3.90042209625244	9.18068671226501	3.55736783816431	8
430	452	12.4200748375484	16.0657794475555	10.4753098487854	11.3896276950836	1.96700498120887	7
431	453	10.7447700023651	22.0275011062622	3.8319571018219	10.5415050983429	7.18848352910373	5
432	454	11.2600308656693	11.2950520515442	11.2250096797943	11.2600308656693	0.0495274360347277	2
433	455	12.3235686847142	20.3825376033783	8.68133211135864	10.5030930042267	3.95997815134339	7
434	456	13.8738092184067	24.703330039978	6.4440860748291	13.1696996688843	7.05852026544234	6
435	457	15.2018766403198	25.2829067707062	8.40503978729248	12.3954408168793	6.65967704216543	7
436	458	6.62353844642639	10.4795136451721	4.55755686759949	5.42693758010864	2.59779104224079	5
437	459	8.6274570941925	11.954826593399	5.4546205997467	7.64777851104736	2.80240858236244	5
438	460	8.60151922702789	12.2331161499023	4.96992230415344	8.60151922702789	5.13585362140145	2
439	461	10.2848302364349	12.5917744636536	6.97664165496826	11.8650367259979	2.63245869192378	5
440	462	6.37216341495514	7.6782443523407	4.08126378059387	6.86457276344299	1.61053895429947	4
441	463	8.91842575073242	13.4428884983063	4.21716475486755	9.73668670654297	3.36661854453627	10
442	464	10.833545178175	25.3745973110199	4.31189250946045	6.29604840278625	8.19332344051419	8
443	465	8.68572468757629	12.3559300899506	4.62399888038635	9.17816829681396	3.31941225899462	5
444	466	10.127093911171	21.0176386833191	4.76189255714417	7.82276999950409	6.39721044066148	6
445	467	8.9137736082077	22.1895372867584	4.43993639945984	7.24851167201996	5.07545820927615	10
446	468	11.8526715278625	18.2716658115387	8.26812434196472	11.4868724346161	3.87757618968394	5
447	469	8.39355307817459	12.6500089168549	4.40140175819397	8.26140081882477	4.37096957782044	4
448	470	4.59387683868408	4.59387683868408	4.59387683868408	4.59387683868408	NA	1
449	471	7.3539589881897	13.321893453598	4.76644492149353	6.34670162200928	3.42121818374803	5
450	472	6.57479101419449	8.2391300201416	5.17357277870178	6.44323062896729	1.4962861811669	4
451	473	8.68167418241501	12.3039934635162	6.09270477294922	8.16499924659729	2.69334964373318	4
452	474	11.8771327733994	18.9002900123596	4.85397553443909	11.8771327733994	9.93224421801639	2
453	475	5.29755127429962	5.43732261657715	5.15777993202209	5.29755127429962	0.19766652787997	2
454	476	24.8614732027054	115.508293628693	4.81013965606689	7.37135481834412	44.4232931605468	6
455	477	9.96114009618759	21.6192986965179	4.84827947616577	6.68849110603333	7.91480139723729	4
456	478	11.3826204140981	19.0012452602386	7.01040601730347	8.1362099647522	6.62189112276057	3
457	479	7.8846700668335	16.3571443557739	4.45867085456848	5.6334502696991	5.00456061651484	5
458	480	5.05900621414185	5.32520747184753	4.79280495643616	5.05900621414185	0.37646542896816	2
459	482	6.51116514205933	7.98973202705383	4.76062297821045	6.7831404209137	1.6316446385661	3
460	483	5.72846084833145	6.5583643913269	4.78911662101746	5.78318119049072	0.879654832223882	4
461	484	12.4692615270615	12.5308082103729	12.40771484375	12.4692615270615	0.087040154258152	2
462	485	12.27478992939	20.0895495414734	4.46003031730652	12.27478992939	11.0517390300939	2
463	486	18.8637761274974	23.6003053188324	15.5046541690826	17.486368894577	4.21993245189862	3
464	487	7.91853181521098	10.8290321826935	4.67850565910339	8.24805760383606	3.08847609078863	3
465	488	8.98467016220093	12.5433621406555	5.42597818374634	8.98467016220093	5.03275046023882	2
466	489	13.7868454456329	19.6499240398407	7.92376685142517	13.7868454456329	8.291645265188	2
467	490	7.2791915734609	10.5671045780182	5.18873715400696	6.08173298835754	2.88221084138454	3
468	491	8.75035786628723	9.00509071350098	8.49562501907349	8.75035786628723	0.360246647311592	2
469	492	9.95354620615641	16.4225533008575	6.24137854576111	7.19670677185059	5.62265085154333	3
470	493	8.30052018165588	8.30052018165588	8.30052018165588	8.30052018165588	NA	1
471	495	7.06944584846497	7.10952758789062	7.02936410903931	7.06944584846497	0.0566841394992716	2
472	497	6.31897107760112	8.43421745300293	5.19787454605103	5.32482123374939	1.83295643343405	3
473	498	8.35132670402527	8.57200765609741	8.13064575195312	8.35132670402527	0.312089995377832	2
474	499	6.24886274337769	6.24886274337769	6.24886274337769	6.24886274337769	NA	1
475	500	8.90306091308594	8.90306091308594	8.90306091308594	8.90306091308594	NA	1
476	501	13.4643025398254	13.6805996894836	13.2480053901672	13.4643025398254	0.305890362549274	2
477	503	8.031494140625	8.74230241775513	7.32068586349487	8.031494140625	1.00523470576448	2
478	504	7.84527516365051	7.84527516365051	7.84527516365051	7.84527516365051	NA	1
479	505	7.81356823444366	7.98108434677124	7.64605212211609	7.81356823444366	0.236903557969672	2
480	506	8.88060417175293	12.5070011615753	4.79769206047058	8.59210252761841	2.84079055713796	5
481	507	18.8921499252319	18.8921499252319	18.8921499252319	18.8921499252319	NA	1
482	508	14.9925676584244	19.3402330875397	10.6449022293091	14.9925676584244	6.14852741451549	2
483	510	10.3322951396306	29.1899664402008	4.71191573143005	6.80384063720703	9.30029314267879	6
484	512	4.77834844589233	4.77834844589233	4.77834844589233	4.77834844589233	NA	1
485	513	4.68652844429016	5.06791853904724	4.30513834953308	4.68652844429016	0.539367044560223	2
486	514	12.870721578598	13.5868275165558	12.1546156406403	12.870721578598	1.01272672955578	2
487	515	4.96837329864502	4.96837329864502	4.96837329864502	4.96837329864502	NA	1
488	516	7.38697838783264	10.248660326004	5.00471258163452	7.14727032184601	2.61950886080267	4
489	517	6.1497323513031	6.78325343132019	5.51621127128601	6.1497323513031	0.895934103409419	2
490	518	14.7133631025042	23.7390041351318	6.98644042015076	13.5838098526001	6.87516263413887	7
491	521	8.01395356655121	9.99438786506653	6.03351926803589	8.01395356655121	2.80075704434921	2
492	522	17.2612632342747	40.0427346229553	5.98627305030823	18.0916566848755	11.8013977335826	7
493	523	13.3411042690277	13.3411042690277	13.3411042690277	13.3411042690277	NA	1
494	524	8.39869817097982	9.23314237594604	7.44682121276855	8.51613092422485	0.89893195691052	3
495	525	14.4922252893448	16.0109310150146	12.9735195636749	14.4922252893448	2.14777423449599	2
496	526	14.7158195972443	14.7158195972443	14.7158195972443	14.7158195972443	NA	1
497	527	17.8055906295776	17.8055906295776	17.8055906295776	17.8055906295776	NA	1
498	528	14.1246734261513	37.3267061710358	6.03258562088013	6.5697009563446	15.4715871202632	4
499	529	9.44401955604553	9.44401955604553	9.44401955604553	9.44401955604553	NA	1
500	530	5.794413626194	6.84700870513916	5.01015424728394	5.66024577617645	0.795129017941892	4
501	531	6.67050588130951	7.99709534645081	5.34391641616821	6.67050588130951	1.87608081330409	2
502	532	8.90978558858236	15.4292132854462	5.26850938796997	6.03163409233093	5.65886852202609	3
503	533	21.508312702179	21.508312702179	21.508312702179	21.508312702179	NA	1
504	534	7.70110380649567	8.07307600975037	7.32913160324097	7.70110380649567	0.526048134668598	2
505	535	9.94025194644928	12.0922951698303	7.91841912269592	9.87514674663544	1.70605502966164	4
506	536	14.0639749368032	21.7561185359955	8.32998108863831	12.1058251857758	6.92394790018081	3
507	537	8.23191595077515	8.23191595077515	8.23191595077515	8.23191595077515	NA	1
508	538	13.8075928688049	13.8075928688049	13.8075928688049	13.8075928688049	NA	1
509	539	11.1354170322418	14.2239110469818	6.1070191860199	12.0302982330322	3.2258567793459	5
510	540	10.8556890487671	12.9272804260254	8.78409767150879	10.8556890487671	2.92967262141385	2
511	541	11.433601697286	14.0222625732422	10.0896625518799	10.1888799667358	2.24239489650741	3
512	542	11.2684843540192	12.3100328445435	10.7292182445526	10.7662019729614	0.902196981056148	3
513	544	10.021768450737	13.4578201770782	6.58571672439575	10.021768450737	4.85931095240728	2
514	545	13.1603195326669	26.9562187194824	6.67603302001953	10.2010724544525	7.57993498570819	7
515	546	10.2443019151688	13.2706906795502	5.66740989685059	11.0195535421371	3.34223664628113	4
516	549	8.45711954434713	10.4102449417114	5.79557132720947	9.16554236412048	2.38750922736999	3
517	550	14.9702968597412	21.337819814682	8.60277390480042	14.9702968597412	9.00503732159928	2
518	551	16.016930659612	26.5353710651398	10.6238257884979	10.8915951251984	9.11022044343046	3
519	552	11.679545545578	15.7501783370972	5.66731762886047	15.4787592887878	5.42544493540466	5
520	553	5.10844898223877	5.10844898223877	5.10844898223877	5.10844898223877	NA	1
521	554	9.17180919647217	12.5048456192017	5.83877277374268	9.17180919647217	4.71362531290755	2
522	555	12.8887682755788	14.9360346794128	9.02237915992737	14.7078909873962	3.35033371192673	3
523	556	6.40340280532837	6.40340280532837	6.40340280532837	6.40340280532837	NA	1
524	557	14.2027852535248	14.2027852535248	14.2027852535248	14.2027852535248	NA	1
525	558	17.0025323232015	19.1718852519989	13.3583955764771	18.4773161411285	3.17496551698824	3
526	559	9.19025111198425	9.19025111198425	9.19025111198425	9.19025111198425	NA	1
527	560	13.518092751503	14.7006876468658	12.3354978561401	13.518092751503	1.67244173981534	2
528	561	19.6298904418945	26.3878037929535	14.7715239524841	17.730343580246	6.0366131268057	3
529	562	15.5071969032288	16.7888267040253	14.2255671024323	15.5071969032288	1.81249824622795	2
530	563	9.42212581634521	12.9818098545074	5.86244177818298	9.42212581634521	5.03415344453205	2
531	564	22.6770422458649	22.6770422458649	22.6770422458649	22.6770422458649	NA	1
532	565	7.63770508766174	7.63770508766174	7.63770508766174	7.63770508766174	NA	1
533	566	11.2901655038198	15.8325242996216	6.98296093940735	11.0550112724304	4.42946566202029	3
534	567	8.08401697874069	11.2676718235016	5.72327637672424	7.67255985736847	2.62138905385775	4
535	568	23.7952326536179	38.8120517730713	8.77841353416443	23.7952326536179	21.2369892624346	2
536	569	8.61845636367798	9.90230345726013	7.5972318649292	8.48714506626129	1.0106462376868	4
537	570	11.4369217157364	13.2616562843323	9.6121871471405	11.4369217157364	2.58056437463932	2
538	571	14.8865731954575	23.4578869342804	6.31525945663452	14.8865731954575	12.1216681367982	2
539	572	8.5147967338562	10.8563213348389	6.05169749259949	8.63637137413025	2.40461802813297	3
540	573	10.2759674787521	14.4958348274231	6.05610013008118	10.2759674787521	5.96779363590587	2
541	574	20.9142488241196	21.768709897995	20.0597877502441	20.9142488241196	1.20839043919451	2
542	575	9.71297115087509	19.7710144519806	5.98616814613342	6.54735100269318	6.71599874640639	4
543	576	9.61531949043274	11.3920223712921	7.83861660957336	9.61531949043274	2.51263731041868	2
544	577	7.46454811096191	9.4959454536438	6.07454824447632	6.82315063476562	1.79861968119388	3
545	579	9.00860518217087	10.1162066459656	6.87981748580933	9.51919829845428	1.45265410209165	4
546	580	11.2005654573441	21.3616445064545	6.058438539505	8.69108939170837	6.90527865191578	4
547	581	9.61197408040365	15.5066721439362	6.06180810928345	9.34041619300842	3.31939559843487	6
548	582	12.5748855113983	21.0039744377136	6.57988023757935	8.44007658958435	6.83712429443476	5
549	583	7.97888827323914	7.97888827323914	7.97888827323914	7.97888827323914	NA	1
550	584	8.17855095863342	16.3433697223663	6.01675891876221	7.77656722068787	2.98122273490485	10
551	585	11.2294225692749	16.5480980873108	6.34551286697388	11.0120396614075	4.86284965286963	4
552	586	12.4351549943288	16.4370629787445	7.99568724632263	12.8727147579193	4.23766444802031	3
553	587	9.77271366119385	13.4502460956573	6.09518122673035	9.77271366119385	5.20081624488523	2
554	588	50.373283624649	50.373283624649	50.373283624649	50.373283624649	NA	1
555	589	8.72047479947408	10.0462613105774	6.33490133285522	9.78026175498962	2.07024382969015	3
556	590	13.3950850963593	18.5391931533813	8.25097703933716	13.3950850963593	7.27486738055336	2
557	592	5.86126852035522	5.86126852035522	5.86126852035522	5.86126852035522	NA	1
558	594	21.8749196529388	37.2179408073425	6.53189849853516	21.8749196529388	21.698308604335	2
559	595	8.12075090408325	8.15663552284241	8.0848662853241	8.12075090408325	0.0507485145297854	2
560	596	11.1963658332825	14.0729410648346	5.8201060295105	13.6960504055023	4.65978956075418	3
561	597	9.45216345787048	10.8576893806458	8.04663753509521	9.45216345787048	1.98771382225574	2
562	598	16.9460246562958	16.9460246562958	16.9460246562958	16.9460246562958	NA	1
563	600	9.42707006136576	14.9349954128265	6.45625114440918	6.88996362686157	4.77493014475678	3
564	601	7.54118323326111	8.51920771598816	6.56315875053406	7.54118323326111	1.38313548780553	2
565	602	7.99622535705566	7.99622535705566	7.99622535705566	7.99622535705566	NA	1
566	603	11.0484513044357	15.5186333656311	6.57826924324036	11.0484513044357	6.32179209721941	2
567	604	15.7357339859009	15.7357339859009	15.7357339859009	15.7357339859009	NA	1
568	606	10.9051008224487	12.8443810939789	8.96582055091858	10.9051008224487	2.74255646124052	2
569	607	15.6695954799652	15.6695954799652	15.6695954799652	15.6695954799652	NA	1
570	608	8.28951485951742	10.2180681228638	6.79922008514404	7.85125637054443	1.75105207050581	3
571	609	8.68669819831848	8.68669819831848	8.68669819831848	8.68669819831848	NA	1
572	610	6.8837628364563	6.8837628364563	6.8837628364563	6.8837628364563	NA	1
573	611	39.1073522567749	39.1073522567749	39.1073522567749	39.1073522567749	NA	1
574	612	10.7287646532059	12.2169659137726	9.24056339263916	10.7287646532059	2.10463440623418	2
575	614	11.8233690261841	15.0095131397247	8.63722491264343	11.8233690261841	4.50588821704439	2
576	615	27.2180135250092	31.5726048946381	22.8634221553802	27.2180135250092	6.15832217352203	2
577	618	30.7347927888234	44.0280330181122	20.7244098186493	27.4519355297089	11.9936473765668	3
578	620	7.58288145065308	7.58288145065308	7.58288145065308	7.58288145065308	NA	1
579	623	8.50829291343689	8.50829291343689	8.50829291343689	8.50829291343689	NA	1
580	624	7.08844494819641	7.08844494819641	7.08844494819641	7.08844494819641	NA	1
581	627	6.72124290466309	6.97723054885864	6.46525526046753	6.72124290466309	0.362021198221295	2
582	629	12.1838822364807	12.1838822364807	12.1838822364807	12.1838822364807	NA	1
583	630	22.1153767108917	25.0650842189789	19.115549325943	22.1654965877533	2.97508409333339	3
584	632	13.5282422304153	13.9565396308899	13.0999448299408	13.5282422304153	0.605703992480247	2
585	637	11.8772618770599	16.3169829845428	7.43754076957703	11.8772618770599	6.27871380335643	2
586	639	6.62076902389526	6.62076902389526	6.62076902389526	6.62076902389526	NA	1
587	641	37.957986831665	37.957986831665	37.957986831665	37.957986831665	NA	1
588	643	14.7965380350749	21.7330322265625	8.94725775718689	13.7093241214752	6.46185211575426	3
589	644	17.4634721279144	18.3686983585358	16.5582458972931	17.4634721279144	1.28018321236057	2
590	648	16.8383107185364	16.8383107185364	16.8383107185364	16.8383107185364	NA	1
591	650	6.93881404399872	7.49893140792847	6.37869668006897	6.93881404399872	0.792125572590117	2
592	651	7.48646020889282	7.48646020889282	7.48646020889282	7.48646020889282	NA	1
593	654	11.7757294178009	11.7757294178009	11.7757294178009	11.7757294178009	NA	1
594	655	19.6679086685181	19.6679086685181	19.6679086685181	19.6679086685181	NA	1
595	661	7.68936014175415	7.68936014175415	7.68936014175415	7.68936014175415	NA	1
596	663	15.8691161870956	17.2391760349274	14.4990563392639	15.8691161870956	1.93755721806645	2
597	665	10.5494285821915	10.6520457267761	10.4468114376068	10.5494285821915	0.145122557603621	2
598	666	10.9371922016144	10.9371922016144	10.9371922016144	10.9371922016144	NA	1
599	668	13.4668952624003	21.3419947624207	8.16357684135437	10.8951141834259	6.95544521682101	3
600	670	8.60808551311493	8.98477172851562	8.23139929771423	8.60808551311493	0.532714754578657	2
601	673	26.828150510788	26.828150510788	26.828150510788	26.828150510788	NA	1
602	676	24.8093318939209	27.0869023799896	22.5317614078522	24.8093318939209	3.22097107065907	2
603	677	14.7895632982254	19.3492543697357	10.2298722267151	14.7895632982254	6.4483769535614	2
604	681	20.0058646202087	20.0058646202087	20.0058646202087	20.0058646202087	NA	1
605	689	30.7215766906738	30.7215766906738	30.7215766906738	30.7215766906738	NA	1
606	691	13.5730028152466	18.4455716609955	8.70043396949768	13.5730028152466	6.89085294525471	2
607	696	14.4160571098328	14.4160571098328	14.4160571098328	14.4160571098328	NA	1
608	701	12.7066586017609	12.7066586017609	12.7066586017609	12.7066586017609	NA	1
609	708	30.6448857784271	32.254768371582	29.0350031852722	30.6448857784271	2.27671779706804	2
610	714	20.0468015670776	20.0468015670776	20.0468015670776	20.0468015670776	NA	1
611	715	33.2752420902252	33.2752420902252	33.2752420902252	33.2752420902252	NA	1
612	718	31.2854595184326	31.2854595184326	31.2854595184326	31.2854595184326	NA	1
613	722	19.0308816432953	19.0308816432953	19.0308816432953	19.0308816432953	NA	1
614	731	20.4087858200073	20.4087858200073	20.4087858200073	20.4087858200073	NA	1
